move,observations,time step
"[0.1,0.0]","[[1.0802334671946736, -1.2124056758677562], [1.183560169250094, -2.1150098743079684], [1.076878239760892, 1.1892740568424265], [1.1622008273674043, 2.1157856421835786]]",0.2
"[0.1,0.0]","[[1.0478443783009717, -1.2373872158276895], [1.1770810761180976, -2.1436707415764737], [1.064597645790725, 1.2352628015696565], [1.1838867643483577, 2.1222178137639536]]",0.2
"[0.1,0.0]","[[1.0636044747346771, -1.2471552121493363], [1.203907265858159, -2.1573153487857843], [1.0372884103360172, 1.23686613818391], [1.2060922255588529, 2.1221027638356844]]",0.2
"[0.1,0.0]","[[1.0556196594207463, -1.260668570023842], [1.2109037152842617, -2.1532967072958398], [1.0699372293178957, 1.2330984012647686], [1.1994728818472737, 2.183006955229639]]",0.2
"[0.1,0.0]","[[1.0361898736273771, -1.2861490627997103], [1.2175918354538395, -2.1944169548039283], [1.0289238639113967, 1.2730621035874634], [1.230569452520315, 2.156206717940692]]",0.2
"[0.1,0.0]","[[1.0239011268341363, -1.3022375687981693], [1.2214079576210113, -2.201749515618063], [1.0227410398386134, 1.2694184178669685], [1.2398429208075674, 2.212192162776396]]",0.2
"[0.1,0.0]","[[1.037983470075669, -1.3150424585260656], [1.2491263477576038, -2.2324321876627713], [1.0380241056405415, 1.2955590283830858], [1.260210920429831, 2.1974542291490864]]",0.2
"[0.1,0.0]","[[1.025599504865706, -1.3267959624493835], [1.2573539933179039, -2.255927209271452], [1.0296212229159958, 1.334906458621073], [1.2500450493820243, 2.2539862328884395]]",0.2
"[0.1,0.0]","[[1.0174370670522077, -1.332040838065438], [1.2562464623088807, -2.2347943927221348], [1.0330711466182485, 1.3471191119966541], [1.2852295014803392, 2.240020563523659]]",0.2
"[0.1,0.0]","[[1.0391192375893594, -1.379344479849722], [1.3109494357211486, -2.241223692629069], [1.0058398471241587, 1.3575398222934785], [1.2717766390872713, 2.226690316012866]]",0.2
"[0.1,0.0]","[[1.0307770274612589, -1.4051541185741796], [1.283107164863917, -2.2364960329840717], [1.0083001461921213, 1.4001346074955974], [1.27641322495338, 2.278572199534793]]",0.2
"[0.1,0.0]","[[1.003643233670109, -1.3976048382197537], [1.2947137394141777, -2.2420073999579446], [1.003802564220704, 1.3992102030270486], [1.3072514315937138, 2.2703318777731853]]",0.2
"[0.1,0.0]","[[1.0247922741104871, -1.4152087000739606], [1.315664689622607, -2.2790301063812928], [1.0108659020763544, 1.4371208130809443], [1.324430907772451, 2.2630409136907415]]",0.2
"[0.1,0.0]","[[1.01400837069028, -1.4717043448859122], [1.3359833204186728, -2.305425862878616], [1.01488616186959, 1.4474658557693894], [1.3235862365738065, 2.2810503323681246]]",0.2
"[0.1,0.0]","[[1.492663063136016, -0.7416134731737632], [1.019483085109701, -1.465390074902163], [1.3420017405967755, -2.3380810707587445], [1.4889551049458987, 0.7470515447769585], [0.999143032135625, 1.4922527775053964], [1.334241504848447, 2.285022227422874]]",0.2
"[0.1,0.0]","[[1.4791273141540713, -0.7185057870949363], [1.0050869186224478, -1.4880774227581084], [1.3597135252403312, -2.322027008496125], [1.466310505851484, 0.786498926738701], [0.9785176849591358, 1.4900661516604232], [1.3525641136438304, 2.3611406333032385]]",0.2
"[0.1,0.0]","[[1.473023130588195, -0.7760768583670629], [1.0006678168868657, -1.517621914936712], [1.3737223911936918, -2.3220319994828964], [1.471952835847153, 0.7364216760165311], [1.0051837828633456, 1.5004945605508977], [1.3777597597245022, 2.313746372496533]]",0.2
"[0.1,0.0]","[[1.4583970609400148, -0.7545052114723926], [0.9982022714853739, -1.5357149613036911], [1.382738710646952, -2.3187644296034304], [1.4363604138773123, 0.7630050245933503], [0.9834146840255794, 1.51791454536579], [1.3766760752481666, 2.3453853769729522]]",0.2
"[0.1,0.0]","[[1.4317646221868605, -0.7694502367963366], [1.0155334437193937, -1.5628175762977554], [1.381601845079004, -2.3717424729397965], [1.4243042970598836, 0.7945554409033464], [1.0013301798443972, 1.551367831013662], [1.3977098491695885, 2.3656918078098816]]",0.2
"[0.1,0.0]","[[1.4097414819533651, -0.7979077349014154], [1.0007926792850153, -1.5433458993191296], [1.4118561945435038, -2.3419039195025477], [1.4066457331528355, 0.797655623162093], [1.0094982285777259, 1.5821004707561228], [1.4136844004099123, 2.3496979699454417]]",0.2
"[0.1,0.0]","[[1.4148016911931722, -0.7871534738087154], [1.0146806201124943, -1.5889562696456885], [1.4236916991371247, -2.364463105105796], [1.3941734094019176, 0.7824472319484804], [1.0211331530231216, 1.5911519470369542], [1.4231250865247806, 2.3667761017365576]]",0.2
"[0.1,0.0]","[[1.3803844957947755, -0.814373491133956], [1.0122595320353929, -1.637464883665731], [1.4332429799817537, -2.3664378197999043], [1.3956377376638096, 0.7689456477293717], [0.9920030124304957, 1.631524250525873], [1.4519034722490052, 2.3879031178609536]]",0.2
"[0.1,0.0]","[[1.3943880733103255, -0.7907699882992997], [1.0084710702513733, -1.6481153415519347], [1.460594078575781, -2.401797466478289], [1.380963608675007, 0.8417065673256745], [1.0043987344728855, 1.651372133670766], [1.4606719010109774, 2.4021913523393206]]",0.2
"[0.1,0.0]","[[1.3594929757677892, -0.8392736979220753], [0.9918440126368743, -1.640466920926502], [1.473800391071108, -2.3990365789698176], [1.3568122600821382, 0.8152836593403164], [0.9966723889718135, 1.6422246887392924], [1.4792430290891532, 2.421463933189308]]",0.2
"[0.1,0.0]","[[1.3584347188588035, -0.8322929470094836], [0.9987481478544866, -1.6832262953127417], [1.498495690776289, -2.406061443544628], [1.3443982928730558, 0.8089419455518904], [0.9971144924983693, 1.6623927760654984], [1.4692001099492662, 2.4341651054549063]]",0.2
"[0.1,0.0]","[[1.333637203027557, -0.8801445273099978], [1.0270680214783854, -1.690792190719361], [1.3268783510941144, 0.8428533303496318], [1.011308365481172, 1.6633855262810446], [1.4987696246761264, 2.409381232405609]]",0.2
"[0.1,0.0]","[[1.3140557469908454, -0.8760833967875199], [1.011150883647768, -1.726816172112795], [1.328384896266307, 0.8583538502562617], [1.0031021611967048, 1.7184789076130347]]",0.2
"[0.1,0.0]","[[1.2910195590965938, -0.8442480171372461], [1.0123545024799119, -1.7674985795618017], [1.3140030906310765, 0.8901162305010826], [1.0219471981693473, 1.7117981982082155]]",0.2
"[0.1,0.0]","[[1.2869734026628739, -0.8797253697679512], [1.0244101583486536, -1.7177711995697933], [1.2673576138127287, 0.8844898321646298], [1.0217626577503096, 1.765003169727592]]",0.2
"[0.1,0.0]","[[1.2769197745114167, -0.89433787871335], [1.0273039064399723, -1.7918299866640548], [1.273617661236835, 0.8841695911075245], [0.985070950008166, 1.7356415079527672]]",0.2
"[0.1,0.0]","[[1.261062737812916, -0.8865627386753013], [1.0186126854133362, -1.790381638832036], [1.258888073043531, 0.87611795919012], [1.0257764673820542, 1.7865560227784136]]",0.2
"[0.1,0.0]","[[1.245979030874574, -0.9599307461604918], [1.0318003888924712, -1.8537127154309434], [1.2553478096785482, 0.9114163480280026], [1.0351789347302691, 1.7991143661603475]]",0.2
"[0.1,0.0]","[[1.2523163197851428, -0.9335189148614554], [1.0336242400622748, -1.841601131170464], [1.235131824312734, 0.9105389574770137], [1.0496536089862056, 1.800696098098807]]",0.2
"[0.1,0.0]","[[1.2342052328903443, -0.9495618833155268], [1.0502492592062596, -1.8802656576339876], [1.228070708647975, 0.9349548944777899], [1.0168948966329736, 1.8262398735055156]]",0.2
"[0.1,0.0]","[[1.2338701181800316, -0.9807772615262731], [1.03303279034529, -1.8975237300808474], [1.2184332917078733, 0.9624562926731465], [1.0425659798825442, 1.8608126657266528]]",0.2
"[0.1,0.0]","[[1.2153225152091085, -0.9682203265399565], [1.0761800554208365, -1.8683100708180809], [1.2123251879651198, 0.9780908634972325], [1.031717909365064, 1.8757316240626312]]",0.2
"[0.1,0.0]","[[1.2163172748082816, -0.9586500644520143], [1.0508953547637678, -1.892754022666377], [1.18611596535952, 0.9886365739761469], [1.0591513561764025, 1.8948713803251727]]",0.2
"[0.1,0.0]","[[1.1745892211728526, -1.0111748257901236], [1.059055847350101, -1.86309759285821], [1.1809206115797697, 0.9918501748432242], [1.0635591599115115, 1.927629509922174]]",0.2
"[0.1,0.0]","[[1.1834591891351172, -1.0319928963436313], [1.0752781072990574, -1.952426370903492], [1.187574045268991, 1.0250543854445826], [1.0693085492202077, 1.9398124339928864]]",0.2
"[0.1,0.0]","[[1.1601954059185062, -1.0167701619412595], [1.0768164172597694, -1.9592909407902572], [1.16135565504148, 1.0374216879843443], [1.0620990638085204, 1.9624375039868696]]",0.2
"[0.1,0.0]","[[1.1603343110330604, -1.037606838997854], [1.1051695753472033, -1.9799324159571496], [1.1480132074680536, 1.0492633722699614], [1.0971014323715929, 1.921973316016294]]",0.2
"[0.1,0.0]","[[1.1467963847523082, -1.063257299445465], [1.1076523458933485, -1.9863202056354468], [1.1596295675266495, 1.048134638563938], [1.0939971642606852, 1.993857673363209]]",0.2
"[0.1,0.0]","[[1.1426581665670175, -1.0786748172339136], [1.106707837936401, -1.9940175338243127], [1.1382212088314232, 1.046014400771693], [1.0844035571864798, 2.0133745577154265]]",0.2
"[0.1,0.0]","[[1.1332855493510936, -1.1154420077049743], [1.1167199380564181, -2.0405769959367053], [1.141610392743474, 1.0912185072598455], [1.0869683952693732, 2.044392873956117]]",0.2
"[0.1,0.0]","[[1.138476477174556, -1.1051636894249912], [1.1273192696567718, -2.0231778655764066], [1.114266473481095, 1.1181406806402343], [1.1190976070169678, 2.032531247442218]]",0.2
"[0.1,0.0]","[[1.1227668346007311, -1.121555105685773], [1.1526836458375878, -2.067956244188593], [1.114002677599207, 1.1268750525095712], [1.1250460433700968, 2.0429253102947396]]",0.2
"[0.1,0.0]","[[1.111692325091788, -1.125506264964605], [1.129692086160241, -2.05415772234583], [1.0977922446207444, 1.1460431749879314], [1.1377889007633453, 2.0969956685502487]]",0.2
"[0.1,0.0]","[[1.0827877452956896, -1.1334549991739433], [1.1372136212555208, -2.1034059338688595], [1.0867676120991405, 1.1758337238098815], [1.1433034771958577, 2.082480587801192]]",0.2
"[0.1,0.0]","[[1.0852415883812743, -1.1731638576982277], [1.1779807432835967, -2.090485178441543], [1.0932765368897126, 1.1774340599242934], [1.1588420365917518, 2.0968572557308454]]",0.2
"[0.1,0.0]","[[1.091207170198622, -1.2204382657238906], [1.1551306466705171, -2.0963318606665653], [1.0962961689398076, 1.2086217032456], [1.1821196189396035, 2.1147820481612003]]",0.2
"[0.1,0.0]","[[1.0794608663954508, -1.2082883401886002], [1.1519603845865003, -2.128037751730898], [1.0650823247594559, 1.1986812804601488], [1.1705504383277068, 2.1602926004405463]]",0.2
"[0.1,0.0]","[[1.0653500826728672, -1.2223099890336002], [1.1954798931091135, -2.152202436048858], [1.0587467798402352, 1.2095840859937108], [1.1817357924193947, 2.1581929758755636]]",0.2
"[0.1,0.0]","[[1.0555421052101102, -1.2762269001241469], [1.2003449407378075, -2.1259363885743148], [1.0567456913138225, 1.244927938986905], [1.1977338988548896, 2.160624358079219]]",0.2
"[0.1,0.0]","[[1.0689735096449051, -1.304217461269791], [1.2215086771732648, -2.178171154712974], [1.058101231307148, 1.2321434753217695], [1.2181443453363676, 2.1670254188249714]]",0.2
"[0.1,0.0]","[[1.0324442170649732, -1.2719105569917923], [1.2327385789071599, -2.1428882287407993], [1.059114813876511, 1.2757087471431476], [1.208858007818943, 2.1790775154260595]]",0.2
"[0.1,0.0]","[[1.051273093962445, -1.3003635270543867], [1.23354061318261, -2.161048830728314], [1.0321756882334059, 1.3007608617048998], [1.2381712034379624, 2.181841959377415]]",0.2
"[0.1,0.0]","[[1.0401784159958107, -1.3157960032749751], [1.2591884416411803, -2.2314300427869354], [1.0348737067260243, 1.3205318181885395], [1.243270615692805, 2.175980225487456]]",0.2
"[0.1,0.0]","[[1.02949339438831, -1.3554567703554912], [1.2688215808341379, -2.2354312246765677], [1.0303647047466344, 1.3803184072082004], [1.2499593210054358, 2.21650556462157]]",0.2
"[0.1,0.0]","[[1.0290512612686729, -1.3680435797424155], [1.275374248155778, -2.225021861892767], [1.018934324303223, 1.3628393927416869], [1.2573786677402978, 2.231980137419418]]",0.2
"[0.1,0.0]","[[1.0365900334932214, -1.3484518500294065], [1.2877149264274086, -2.2681350954925477], [1.0142432892827922, 1.3869773966585741], [1.2822143496897456, 2.2314198930204587]]",0.2
"[0.1,0.0]","[[1.021484321701309, -1.3794553655613782], [1.2993556794511856, -2.2364526598510346], [1.0265157987724267, 1.3738077077414155], [1.299211156726067, 2.2482324762132264]]",0.2
"[0.1,0.0]","[[1.0323937820514115, -1.4184601412390596], [1.3103365654901877, -2.2734840627549495], [1.0211937186172684, 1.4167594501829859], [1.3128802352039703, 2.2679132598518392]]",0.2
"[0.1,0.0]","[[1.0125605780489504, -1.442838930335613], [1.333732799353119, -2.2708031470045316], [0.9994873133576231, 1.3953014431550737], [1.3292429738467337, 2.293133116858901]]",0.2
"[0.1,0.0]","[[1.0063759889296817, -1.451954846845024], [1.3406822124709041, -2.275043807648984], [0.9988197654012158, 1.4403722231787572], [1.329175103816559, 2.2912577074568112]]",0.2
"[0.1,0.0]","[[1.4747922551818404, -0.7374211013071107], [1.0077601523615984, -1.4756593702738083], [1.3456353085873751, -2.306481838814694], [1.4857329779781434, 0.75516979926593], [1.0091316068069989, 1.4980064406331424], [1.3349223782919823, 2.263578996978285]]",0.2
"[0.1,0.0]","[[1.4691696747565282, -0.7546031203619832], [0.992261100259347, -1.5054404904310594], [1.3365739935998717, -2.310381016333801], [1.4706618323028413, 0.7344244435477524], [0.9930469190130713, 1.470105345757317], [1.3602993351644845, 2.3080474400542674]]",0.2
"[0.1,0.0]","[[1.4689865863676557, -0.7524079394447217], [0.9900773294606032, -1.5159285257160044], [1.3741418166271273, -2.3149801693976273], [1.4522548937536404, 0.7858601404661257], [1.0022026960812207, 1.5114869923159058], [1.350367451108586, 2.353454856382464]]",0.2
"[0.1,0.0]","[[1.440157533566788, -0.7711947521367405], [1.0006305639808082, -1.519995456894729], [1.401626818184996, -2.3357744103011067], [1.4354378103552794, 0.7625143931350754], [0.9938060571291988, 1.5491805748962206], [1.3861405653132888, 2.2972627689291816]]",0.2
"[0.1,0.0]","[[1.4362824914980283, -0.7438455165540847], [1.0016031956583047, -1.5710346611876045], [1.3985698430078422, -2.3592677216732785], [1.4277725969102284, 0.7979455136591448], [0.9734947907160117, 1.547666606461973], [1.4097520367297196, 2.3400069223516975]]",0.2
"[0.1,0.0]","[[1.4159857631874313, -0.7542944786690091], [0.9969163877373369, -1.5611780004424116], [1.4146450988549264, -2.345208468658954], [1.4230516572211578, 0.7801148290984595], [0.9855827838581701, 1.5653071894530255], [1.4030767711610164, 2.3796641593186822]]",0.2
"[0.1,0.0]","[[1.4035647376361808, -0.79022441850657], [0.9941468990193607, -1.597253629016632], [1.434600751766962, -2.3892209224656353], [1.4223110376521255, 0.7935697161521568], [1.0045164253524306, 1.6182231593150984], [1.414200911101916, 2.362798061595811]]",0.2
"[0.1,0.0]","[[1.38469731418724, -0.8115609278281727], [1.0009474809996137, -1.6092427158459117], [1.4278256642671499, -2.368220915708327], [1.3964300919771395, 0.7871943917696781], [0.9996892734571228, 1.6208443389079668], [1.4547207021533517, 2.3979713779378464]]",0.2
"[0.1,0.0]","[[1.4047882090710637, -0.8042999259146679], [0.9999033717427003, -1.63277894941993], [1.4586239547412583, -2.365254580792703], [1.3593140217675865, 0.7961426568607735], [0.9856465730241443, 1.6411492591524377], [1.4596414130132573, 2.378487696158062]]",0.2
"[0.1,0.0]","[[1.3738517015391472, -0.840610479560739], [1.0059501836858482, -1.687681591977247], [1.4543534891651713, -2.3846841740961593], [1.3605666013683804, 0.8483100690167436], [0.9929282396150984, 1.642281837897191], [1.4679339712421793, 2.4173574648172336]]",0.2
"[0.1,0.0]","[[1.3643993211265009, -0.8401830425760078], [0.9943293375627378, -1.663211433911201], [1.4871621276088265, -2.3930122803940073], [1.3463456904157736, 0.8277410247258566], [1.0019636319368777, 1.674738119741544], [1.4780405318860215, 2.4245311211945797]]",0.2
"[0.1,0.0]","[[1.3279810277472865, -0.8689569750863149], [1.0298556090145379, -1.6876686104216758], [1.3303459690018151, 0.8798129380901926], [1.0129979630732078, 1.6644615463398127], [1.502516850377417, 2.400181482560142]]",0.2
"[0.1,0.0]","[[1.3148627575774747, -0.8723696778689111], [1.015555067227176, -1.7411493393249655], [1.3251195346523617, 0.8663392486623759], [1.0079976745857024, 1.7165776491785596]]",0.2
"[0.1,0.0]","[[1.2972968975456025, -0.8662514677699196], [1.0062243104746704, -1.744289506676882], [1.296776424027021, 0.8691008318924209], [1.0156611476782489, 1.7001459774238576]]",0.2
"[0.1,0.0]","[[1.2919410622346914, -0.896364552967893], [1.0421097350494257, -1.7404368751836878], [1.2830651449810748, 0.8555280535009628], [1.0152683197837293, 1.7418300794683346]]",0.2
"[0.1,0.0]","[[1.289926830877777, -0.9075358373661748], [1.0334459711899429, -1.7554673167178243], [1.2856772642870176, 0.9026527742720829], [1.0167247762998215, 1.7754605226834772]]",0.2
"[0.1,0.0]","[[1.282487711412924, -0.9040454839179489], [1.0452806462951647, -1.7923563519168093], [1.2908922076691258, 0.9215545270220878], [1.0193913890787516, 1.7983692753266962]]",0.2
"[0.1,0.0]","[[1.2713912756512973, -0.9168312453767855], [1.0437577013713297, -1.7869154816661308], [1.262242653885307, 0.9155129361024484], [1.0268663625831045, 1.8094182622413937]]",0.2
"[0.1,0.0]","[[1.2608159850522502, -0.9280068993407833], [1.028677701695308, -1.8707631073112365], [1.22834165663743, 0.9483450584232469], [1.0176050271090957, 1.7928156674575755]]",0.2
"[0.1,0.0]","[[1.2414113604164125, -0.9377389694887891], [1.0517053657286086, -1.8521843833552036], [1.2251469227890623, 0.9408190804987077], [1.0270021770160414, 1.8312794829492791]]",0.2
