move,observations,time step
"[0.1,0.0]","[[1.16320571917768, 2.0933958487337208], [1.072468698721479, 1.1788674813410496], [1.410952872915721, 0.01391140730097902], [1.1506879242824002, -2.090185318305529], [1.086981600436146, -1.1623784015461918]]",0.2
"[0.1,0.0]","[[1.1736425746826116, 2.1240088273939173], [1.071923908379517, 1.18731133060855], [1.3836491021913504, -0.01957091875953072], [1.16771931277133, -2.1069118145132095], [1.0729175645899078, -1.188034664485326]]",0.2
"[0.1,0.0]","[[1.1813542818795968, 2.116478385534633], [1.0664350430876948, 1.2203774312274445], [1.391404485274463, 0.026270591324449144], [1.1796190800311506, -2.133180158762369], [1.0623659355876776, -1.2005821431584833]]",0.2
"[0.1,0.0]","[[1.1828839804836964, 2.1279189634026627], [1.0435188166348652, 1.217570688747451], [1.3593838237741802, -0.006038097171186864], [1.1965749158428154, -2.0938213405777253], [1.0737440420804014, -1.2164383433778259]]",0.2
"[0.1,0.0]","[[1.1895104430722296, 2.114259816185673], [1.0664785890733564, 1.2439801383918199], [1.3359897355877228, -0.038531249709325734], [1.196728836653169, -2.1608542406708677], [1.0486194156308528, -1.2162492474820095]]",0.2
"[0.1,0.0]","[[1.2052785494074163, 2.185360542301102], [1.0446025848542944, 1.2415855411847943], [1.3220543619504086, -0.026227980744229756], [1.1935342001739877, -2.155436879503601], [1.0378122443220705, -1.2442831203614237]]",0.2
"[0.1,0.0]","[[1.2259574553881918, 2.1673912396023387], [1.0267110243502744, 1.2550936403938475], [1.2904689166435095, -0.015261062809741013], [1.2221750700165361, -2.191547926378443], [1.0487123646401846, -1.2845464204207153]]",0.2
"[0.1,0.0]","[[1.2210567317313745, 2.180143802033288], [1.0165057649843714, 1.2999137546800263], [1.2743746589138347, -0.015408438665112623], [1.2181787431893858, -2.180255682045126], [1.0479193020996547, -1.3188434806652436]]",0.2
"[0.1,0.0]","[[1.248188987560589, 2.203385928798499], [1.0396274414352644, 1.3278454411162104], [1.2478371301042224, 0.022007821224204586], [1.2512590081879762, -2.209171133405954], [1.0239565186200643, -1.2980163486331817]]",0.2
"[0.1,0.0]","[[1.259410507713815, 2.2183928418447447], [1.0391485600089068, 1.3050412782119778], [1.2501877738077154, -0.0009836954692151068], [1.2488749816735338, -2.251351180798323], [1.0366912712457077, -1.3363045028016727]]",0.2
"[0.1,0.0]","[[1.2848415332127183, 2.207907835023528], [1.0180927673165387, 1.347171911059373], [1.215234995900271, 0.004833791401627889], [1.2714248212533452, -2.2161077896053625], [1.027195118611697, -1.3566911818542855]]",0.2
"[0.1,0.0]","[[1.2881354532209512, 2.244909820905195], [1.0072012267832129, 1.3767689779780763], [1.1869964468783913, 0.0025590237308967504], [1.2728246160699963, -2.2508220729323507], [1.0066507958003426, -1.3594086860265888]]",0.2
"[0.1,0.0]","[[1.2879891931583045, 2.251788781036067], [1.016112307034829, 1.3929472167088146], [1.1896391150386971, 0.034026084167829915], [1.3036793206481014, -2.268596075316351], [1.0099459403024844, -1.381892900984203]]",0.2
"[0.1,0.0]","[[1.2868698221560375, 2.288573885267327], [1.0092606278934542, 1.3969899237811174], [1.1537497480247845, 1.0693447212966011e-07], [1.3003784869246748, -2.2486153245631364], [1.027560061273147, -1.4158225710962389]]",0.2
"[0.1,0.0]","[[1.3190542435457944, 2.3023110320640017], [1.0098488645527088, 1.4313496251872142], [1.1331300592290496, 0.0019091997069253213], [1.3509599453932997, -2.2623987117617412], [1.00603850521304, -1.417690168219408]]",0.2
"[0.1,0.0]","[[1.3077615778949927, 2.30404203953822], [1.020823593114461, 1.4464980939641812], [1.113454391161953, -0.012308578762780905], [1.3287208853721808, -2.2802258488354408], [1.013647459747156, -1.4494687230783212]]",0.2
"[0.1,0.0]","[[1.3423482888670801, 2.3301486209345295], [1.0128138137221083, 1.5086969563488992], [1.499789018594607, 0.7611676021618825], [1.0957645942983585, 0.015445443409354618], [1.3494997322842561, -2.3028458577388817], [0.9897503849409416, -1.4712684447027156]]",0.2
"[0.1,0.0]","[[1.3655261443387197, 2.308737344984283], [0.9791521354715189, 1.5164143490022013], [1.483757650684615, 0.7400107062863092], [1.0701931465644343, -0.010714263074602146], [1.3580815202805352, -2.2701509447096284], [1.0185084083960034, -1.4919478397432149]]",0.2
"[0.1,0.0]","[[1.3710295143498303, 2.3497125106381014], [1.00849898813323, 1.5413659581595316], [1.451821988204535, 0.7330853014356976], [1.0496005914592537, 0.0054884268166693565], [1.368671456620345, -2.301791256511714], [0.9943358076879572, -1.4577800932169225]]",0.2
"[0.1,0.0]","[[1.396892989614688, 2.3449942701950244], [0.9912093238304475, 1.5349416473146371], [1.442876036071178, 0.7706981315342596], [1.0380654282410176, 0.042390684094259654], [1.3893770287721372, -2.3342748120877927], [0.9920966381807274, -1.5051476949184563]]",0.2
"[0.1,0.0]","[[1.4172882657570187, 2.3327575208921627], [1.006068415914461, 1.5643314537374438], [1.4350655552065104, 0.7879903221274677], [1.0273083056161556, 0.0009990415235490572], [1.4087634487697807, -2.3678077887094564], [0.9831632357287157, -1.5684292332248515]]",0.2
"[0.1,-0.1]","[[1.4151724393156748, 2.389433519314292], [1.0020997940857237, 1.5732501778102979], [1.4221797756148962, 0.8042259942791008], [1.0002088788437054, 0.00928679258002173], [1.407023186545193, -2.3319960320437247], [1.0115408576885438, -1.5418863545199086]]",0.2
"[0.1,-0.1]","[[1.430513415815001, 2.4201591055395455], [0.9903902652097484, 1.616345254452919], [1.3873092707987258, 0.8055239157102021], [0.9737881215733646, 0.06229739465477764], [1.414420463302576, -2.3121717158305115], [1.0010440923169261, -1.5392883231435928]]",0.2
"[0.1,-0.1]","[[1.4278064741315912, 2.434111336976604], [0.9956051733976314, 1.6843805569360035], [1.40147196013151, 0.8801136966760911], [0.9642851521390915, 0.03922563911733585], [1.4683920909789239, -2.3194657802169236], [0.9988927233930629, -1.5756111231849013]]",0.2
"[0.1,-0.1]","[[1.4591385970022377, 2.47440708917435], [1.013526638329146, 1.7065386204771973], [1.3787533993356742, 0.8656078689973992], [0.9300571130006352, 0.09801570032070155], [1.4719056839841569, -2.306791496069307], [1.0030607983191395, -1.5401774505164456]]",0.2
"[0.1,-0.1]","[[1.4697313378213088, 2.4890602385476503], [1.0149507523601533, 1.7336374441051636], [1.3779793688904312, 0.9039486348927952], [0.9142915598954996, 0.09076941672835091], [1.46784894955147, -2.2846922618550685], [1.0030967160572313, -1.5377938889246288]]",0.2
"[0.1,-0.1]","[[1.4931130225148708, 2.5155055713716035], [1.0223347034830346, 1.809073228353643], [1.3529604153591717, 0.9402761324538945], [0.8894288297345168, 0.1354030993059631], [1.4709217597190705, -2.2903904811239495], [1.0081642744442805, -1.5502680737185683]]",0.2
"[0.1,-0.1]","[[0.996700636741681, 1.8329376635527854], [1.3291802527121999, 0.9631337753228618], [0.900753062337234, 0.130519965612474], [1.5040665577833652, -2.2696233759292395], [1.0148149142916447, -1.5579088840738724]]",0.2
"[0.1,-0.1]","[[1.0126532056902304, 1.875089964702971], [1.3166994627195112, 1.0162388785748306], [0.8851771454683268, 0.18860147073478897], [0.9917167274437111, -1.5472728834062062]]",0.2
"[0.1,-0.1]","[[1.0204976450896592, 1.9121058166547373], [1.326709683577635, 1.0615118784820037], [0.853654240771529, 0.18233818102999805], [0.9922007188535663, -1.5641252584103793]]",0.2
"[0.1,-0.1]","[[1.0458564070031466, 1.940693312208687], [1.3045880843645423, 1.0904125330416652], [0.8406203100882196, 0.2306878390288021], [1.005408513848819, -1.528982996469746]]",0.2
"[0.1,-0.1]","[[1.051984839622966, 1.9595766788294453], [1.2962042651849564, 1.1294466352238635], [0.7979339382630238, 0.2602393500395926], [1.0047063146546826, -1.5226969382412037]]",0.2
"[0.1,-0.1]","[[1.0604727127446303, 2.0352722929187186], [1.2945103723505955, 1.160644558838207], [0.7682365524343723, 0.2747425738735318], [1.0038166393013717, -1.552053145575273]]",0.2
"[0.1,-0.1]","[[1.052269503101755, 2.1064261478392714], [1.3004120669231558, 1.1771966435657562], [0.7608452877657066, 0.28946636323438285], [0.9956730003582326, -1.5746811991536085]]",0.2
"[0.1,-0.1]","[[1.0545968249466682, 2.0827037305307923], [1.2776268040246106, 1.2214091489104282], [0.7486071853967907, 0.33740865425749705], [0.9981692729656263, -1.5620859041449104]]",0.2
"[0.1,-0.1]","[[1.0696355317193351, 2.1415174629704747], [1.2719538508176653, 1.270836543704392], [0.7324186593273414, 0.35782513657760057], [1.0103123128410825, -1.5455199053746709]]",0.2
"[0.1,-0.1]","[[1.098258573151679, 2.179934080159809], [1.252614900675824, 1.3020480069441887], [0.707685787632091, 0.36862467297006907], [0.9947303448245914, -1.554808121377221]]",0.2
"[0.1,-0.1]","[[1.0892354180603594, 2.198132994340738], [1.252934929295476, 1.3290949038114417], [0.6974189574446675, 0.421476336530273], [0.9882958921578157, -1.5430261433210826]]",0.2
"[0.1,-0.1]","[[1.1103186989033507, 2.2588833896341702], [1.250341843219765, 1.3806203755656397], [0.6457327510147963, 0.46759199039494903], [1.0153598929259604, -1.5455545999967115]]",0.2
"[0.1,-0.1]","[[1.124779502856444, 2.2692483488948447], [1.2632005687889216, 1.40714742036709], [0.6690606402414447, 0.4715385503219752], [0.9909334101739982, -1.5686011192758267]]",0.2
"[0.1,-0.1]","[[1.13538730076243, 2.302401968238463], [1.256095309270455, 1.4329097616104005], [0.6338144619982626, 0.5416598040318787], [0.9948323204500408, -1.558083222346158]]",0.2
"[0.1,-0.1]","[[1.1464710546104662, 2.345868542482136], [1.248566666628619, 1.4736216235279274], [0.6098925542943157, 0.5366234078422847], [0.9810241970625904, -1.5672763687857072]]",0.2
"[0.1,-0.1]","[[1.1639114998540778, 2.3744232610846403], [1.244484792357364, 1.4843430945425677], [0.5983657106725325, 0.6251249746873587], [1.0049299900842532, -1.5517573053568634]]",0.2
"[0.1,-0.1]","[[1.1892127924461178, 2.40062870623534], [1.223448742503452, 1.5680024263754369], [0.5750990088945457, 0.6492834917119144], [0.9947290317668389, -1.5350879605570205]]",0.2
"[0.1,-0.1]","[[1.1857273104948483, 2.458745996977436], [1.2378866413294742, 1.5498203157097092], [0.5661742990901234, 0.6856214857707855], [1.0001294729728372, -1.53139720026716]]",0.2
"[0.1,-0.1]","[[1.2067026279752782, 2.4465262168541955], [1.2339208098586536, 1.6493501926739262], [0.5500107004515499, 0.6862387996961642], [1.0037792413890902, -1.5745606885756893]]",0.2
"[0.1,-0.1]","[[1.2219113148709209, 2.4883974649647564], [1.249053625368397, 1.6647498963798093], [0.5305966347641592, 0.7542398750966575], [1.0114032862585223, -1.5647011051453512]]",0.2
"[0.1,-0.1]","[[1.2462229170077825, 2.513231104397976], [1.224235412667919, 1.6897897325201832], [0.5165418915247034, 0.8099464881787665], [1.005735771489746, -1.5425155932820427]]",0.2
"[0.1,-0.1]","[[1.2530564013208343, 2.5583096373566883], [1.2353602224661033, 1.7361564962394107], [0.49327621434513286, 0.8159858546300857], [1.490526593370315, 0.6942645680606238], [0.9757771033033062, -1.5383005314871145]]",0.2
"[0.1,-0.1]","[[1.2628483776860007, 2.5782063427458324], [1.2453564231672896, 1.7452335521729503], [0.4963031708413429, 0.9427198664568699], [1.475959666745611, 0.6925161622802828], [1.0135432078287376, -1.5403559457541462]]",0.2
"[0.1,-0.1]","[[1.305838227225924, 2.6096619645542924], [1.262214259693177, 1.7982496106117591], [0.48604202214881, 0.9655936218379426], [1.450506565425264, 0.7421266138291435], [0.983558315461574, -1.5601100717606984]]",0.2
"[0.1,-0.1]","[[1.3220758307195253, 2.6481420823407995], [1.2650192462850833, 1.817049911801104], [0.4770914719733382, 1.0035989326291588], [1.441923701973354, 0.7263916901178444], [0.9757779851047033, -1.5740582337293783]]",0.2
"[0.1,-0.1]","[[1.321912053122638, 2.6655932753071037], [1.2647333963134972, 1.901976645752438], [0.448252267682563, 1.0886578228626824], [1.4338563395548805, 0.7702028258418894], [0.9828574903460542, -1.5450497233295282]]",0.2
"[0.1,-0.1]","[[1.339533254818436, 2.65789187869299], [1.2806808068904787, 1.892627658588813], [0.4397541921770941, 1.093815004818955], [1.4248559175044608, 0.7935453230485048], [0.9971802530216692, -1.5629052991982217]]",0.2
"[0.1,-0.1]","[[1.3460022374339733, 2.7135258243740115], [1.2663929697053167, 1.9211309892574835], [0.4501878413893544, 1.2010904335203423], [1.407573782529602, 0.8203440781099672], [0.9911261511770555, -1.567214338865503]]",0.2
"[0.1,-0.1]","[[1.3865113593766236, 2.7349530358399448], [1.2786487573471257, 1.977558793735514], [0.44291724403934385, 1.2615732081868296], [1.3998868282476595, 0.879223503806083], [0.9826751195617385, -1.559662229600745]]",0.2
"[0.1,-0.1]","[[1.3979393385377294, 2.7571950251264212], [1.3033341008383823, 2.030368809877519], [0.42367296297801615, 1.2988886962785207], [1.363367118034542, 0.8719944581895674], [1.0068304227403715, -1.5726014824431376]]",0.2
"[0.1,-0.1]","[[1.429841800699635, 2.7966491414836736], [1.2993319705482431, 2.032129060905845], [0.437872182449009, 1.345111768693519], [1.3796483499173031, 0.9518913403343364], [0.9976722742354496, -1.5361614149970755]]",0.2
"[0.1,-0.1]","[[1.4296584800244965, 2.809066787330226], [1.2944044602210087, 2.1036410877902947], [0.4163411460533146, 1.4556629747219423], [1.3543223048513942, 0.9818549706548858], [0.9903694141114091, -1.5657550603890853]]",0.2
"[0.1,-0.1]","[[1.4300961124595557, 2.826999102126371], [1.300556650697955, 2.141267266441385], [0.41903207559323313, 1.5240534586594694], [1.3285785316888388, 1.009300128613317], [0.9957270541958823, -1.5516970266403232], [1.4759278274268457, 0.26390045642229226]]",0.2
"[0.1,-0.1]","[[1.4599195162446696, 2.8333914870189796], [1.3152279100762163, 2.1386251426961085], [0.4199741006189118, 1.6207711985190947], [1.3630924777227706, 1.0004587283558946], [0.9936900721105526, -1.584225894109893], [1.4821232914292186, 0.3433257754362697]]",0.2
"[0.1,-0.1]","[[1.487838410055051, 2.883093153397457], [1.3475503820197405, 2.17571615561781], [0.42440592126605076, 1.6501663843859073], [1.316842527135409, 1.0688513623229088], [0.9808300482606889, -1.5761167138601095], [1.4743314918714705, 0.32712337906002376]]",0.2
"[0.1,-0.1]","[[1.354634818039152, 2.211733120210105], [0.42110714773719476, 1.7192456943141947], [1.316601630232886, 1.0906359506725132], [0.9906312447001532, -1.5612077128924422], [1.4411398396574373, 0.35790923670880415]]",0.2
"[0.1,-0.1]","[[1.3680729526608117, 2.245318740735025], [0.42924881354240657, 1.792737614636051], [1.308987593116979, 1.1217464986179788], [0.9850903393166696, -1.5345646763180472], [1.422230926381556, 0.36525426516821885]]",0.2
"[0.1,-0.1]","[[1.383469699931119, 2.2609669457180535], [0.4453041324312203, 1.843830005807998], [1.3137387704253574, 1.1473824274078743], [0.9864054731653756, -1.561587424042661], [1.409233441993901, 0.4031471554359795]]",0.2
"[0.1,-0.1]","[[1.4145434535126384, 2.295298749205612], [0.43321455970410355, 1.927467115844292], [1.2842542254756115, 1.178953832916296], [0.9868821985254905, -1.57702272059292], [1.3814479805937796, 0.44239907647433224]]",0.2
"[0.1,-0.1]","[[1.3972049654403618, 2.3283842136959882], [0.4497235176537453, 1.9895260228955756], [1.2856675515021918, 1.2413603742262813], [0.9913667123771885, -1.524926003302357], [1.3714185482018522, 0.4469440056854833]]",0.2
"[0.1,-0.1]","[[1.413971409243693, 2.3738157809206517], [0.46772311774520736, 2.0122192398539105], [1.265645988925602, 1.2665376144971303], [1.00398987096014, -1.5553465217187192], [1.3583318899342236, 0.4700637077641958]]",0.2
"[0.1,-0.1]","[[1.4355048396419299, 2.397354524695342], [0.46970594364254786, 2.1032333731165282], [1.2760256597865973, 1.2924977329430603], [1.0036430463059962, -1.5359437502415134], [1.3118300155868114, 0.5016791453347422]]",0.2
"[0.1,-0.1]","[[1.434306660814424, 2.4345339166701447], [0.45512827635708986, 2.1321927687979794], [1.2571397483155435, 1.3131571660315793], [0.9747405964571468, -1.5430277959574916], [1.317701086989123, 0.5550989902786008]]",0.2
"[0.1,-0.1]","[[1.4433169481215744, 2.42664672851058], [0.4896492474959824, 2.1825833148834866], [1.2659437936553244, 1.3643919398852098], [1.0068776937259454, -1.571225335549923], [1.2933406311614855, 0.569065909968293]]",0.2
"[0.1,-0.1]","[[1.4783746218846352, 2.481182743436027], [0.4975617570098629, 2.2561181094545586], [1.2777209783989594, 1.4082320402670407], [0.9749562468277693, -1.5923676145560948], [1.2729504113128571, 0.5744346303915183]]",0.2
"[0.1,-0.1]","[[1.5092093351581193, 2.503152492742812], [0.4997983985848846, 2.299588445873346], [1.2458019319280969, 1.4510186721631548], [0.991839432747473, -1.557575944134809], [1.2668862880796203, 0.626398382285043]]",0.2
"[0.1,-0.1]","[[0.5213955817641258, 2.33042404498738], [1.266127637092852, 1.4549386766669827], [0.985484860243408, -1.5638571204181764], [1.2370394599239738, 0.671285250917287]]",0.2
"[0.1,-0.1]","[[0.5216538614031329, 2.3923241725640225], [1.2435765673372392, 1.509446238820494], [0.9948757154861261, -1.5480270225877006], [1.2337862247473528, 0.6870294258720332], [1.4843760139755118, -0.3938046761113445]]",0.2
"[0.1,-0.1]","[[0.5706999040879633, 2.4557553890242456], [1.252073234661478, 1.5630424903375206], [0.9892768479598912, -1.5625872464979178], [1.1996711040174346, 0.7297373029612403], [1.4655529443056032, -0.3714414466779327]]",0.2
"[0.1,-0.1]","[[0.5702633771366179, 2.489552124457718], [1.2706592870586773, 1.5973197281806448], [0.9943776600994411, -1.547168619618477], [1.2037644962068654, 0.7453114394896002], [1.4404394464574932, -0.35055846226185056]]",0.2
"[0.1,-0.1]","[[0.5909539767076308, 2.534846129182734], [1.258286024057132, 1.627956370897328], [1.0247251608603096, -1.5807006613845447], [1.1844152586461614, 0.767048078732108], [1.4297714336240888, -0.35883767367229963]]",0.2
